video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vz-3GxD,cmGl5FqDX,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,cmIPTkhlk,5.0,0.0,0.0,0.0,,,,,
v2cabia,cmJFOGc-u,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,cmJMbhYLk,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cmKKvFnZd,5.0,0.0,0.0,0.0,,,,,
vb-Daa_,cmKbLc0aD,3.0,0.0,1.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,,xfaiyx translator smart offline super support helpful wäre languages czy,
vtFQ8Km,cmLEplnzW,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
vyTFg05,cmLrR9jqs,5.0,0.0,0.0,0.0,,,,,
vOqoEVw,cmMK-aO8r,5.0,0.0,0.0,0.0,,,,,
vwm_9ft,cmN4OdOCc,2.0,1.0,0.0,1.0,,phone app battery device life buy longer design nt apps,recorder smart xfaiyx recording audio interviews perfect great battery quality,,battery life longer trips lasted long design great sleek day
vyTFg05,cmNhQuSXI,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cmPhlzGjc,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cmQ47LNUL,5.0,0.0,0.0,0.0,,,,,
vhIxU0L,cmQTlbn5c,5.0,0.0,0.0,0.0,,,,,
vr_LT5A,cmShUMi91,5.0,0.0,0.0,0.0,,,,,
vMULQIS,cmTiovRo6,5.0,0.0,0.0,0.0,,,,,
vUfYwzN,cmTjQwi7m,3.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,audio quality noisy environments nt voice clear feature recording noise,,,
vlbVrtw,cmUnANoyt,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cmVeS0T6J,5.0,0.0,0.0,0.0,,,,,
vOqoEVw,cmWr_vnzi,5.0,0.0,0.0,0.0,,,,,
vZNFtEb,cmXTlONuz,1.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,,,,languages feature hope translation translator add great love make speed
vKS-ol0,cmXjBPgg8,1.0,0.0,1.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,price buy work app features part kosztuje gdzie nt cost,
vgIr-dG,cmZ1Sae0E,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,cmZ9YbzDm,5.0,0.0,0.0,0.0,,,,,
vusOhpE,cmZqQRKSR,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,meetings work lectures business perfect transcription language great translator nt,,
vnK5t9y,cm_Jr8X6E,5.0,0.0,0.0,0.0,,,,,
vjqfJjv,cmc7ZhCtb,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,cmckC11A0,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cmdNvXv8u,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cmdmsO9Mv,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,cmiheJbU-,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vgIr-dG,cmk86xcGq,5.0,0.0,0.0,0.0,,,,,
vHahKrc,cmkSRiHOi,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
v4wSOpe,cmmWI2O9M,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vnK5t9y,cmnY33WJh,5.0,0.0,0.0,0.0,,,,,
v4Htv2Q,cmoM2AaW3,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
v7lX8Ro,cmoNaR8Ys,2.0,1.0,0.0,1.0,,phone app battery device life buy longer design nt apps,trip battery perfect travel love life design trips device 🥰,,battery life longer trips lasted long design great sleek day
vlbVrtw,cmp-Fow-3,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cmpisZbhT,5.0,0.0,0.0,0.0,,,,,
vz0mnPd,cmqSJ9xLF,3.0,1.0,0.0,1.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,xfaiyx translator smart super trip offline support helpful conversations travel,,xfaiyx translator smart translators hope wäre improve może battery feature
vz0mnPd,cmr2B52vG,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cmr9cw1Uc,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cmrrKlIXR,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vgIr-dG,cmtwbqF33,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cmtzAIpn1,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,cmvYUC1oH,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,meetings work lectures business perfect transcription language great translator nt,,
vgXp8qe,cmvqoS4DY,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cmz0Xv76Q,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vKS-ol0,cn009FgLx,1.0,0.0,1.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,price buy work app features part kosztuje gdzie nt cost,
vKJ2vqX,cn0UWbtYT,5.0,0.0,0.0,0.0,,,,,
v95aInR,cn0Vvi-kx,3.0,0.0,1.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
v4Htv2Q,cn0YGR2Zy,3.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,xfaiyx translator smart super trip offline support helpful conversations travel,,
vyTFg05,cn0gggTXr,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cn1CTXM2L,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,cn2ChZt50,2.0,0.0,0.0,0.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vMULQIS,cn2N1xH7O,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vKJ2vqX,cn2hdisJN,5.0,0.0,0.0,0.0,,,,,
vr_LT5A,cn4LcVP5U,5.0,0.0,0.0,0.0,,,,,
vbzCZ0h,cn7BYSwKK,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cn8RAaqIX,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vIiTZO1,cnAYd0TAH,5.0,0.0,0.0,0.0,,,,,
vMSQja0,cnC20jhXP,5.0,0.0,0.0,0.0,,,,,
v2cabia,cnCdgIvVx,5.0,0.0,0.0,0.0,,,,,
vdbLgWS,cnEbuufaR,5.0,0.0,0.0,0.0,,,,,
vwK0Ro5,cnEkeBPu_,3.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,audio quality noisy environments nt voice clear feature recording noise,,,
vRoMHNQ,cnFvfwAa8,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,cnGMRuZl2,5.0,0.0,0.0,0.0,,,,,
vdzrIP2,cnH3XmMK2,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vIiTZO1,cnHseNnGY,5.0,0.0,0.0,0.0,,,,,
vHahKrc,cnIJT_6XO,1.0,0.0,1.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vgIr-dG,cnJAIUX6i,5.0,0.0,0.0,0.0,,,,,
vgmyU_t,cnJnboCMw,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vgmyU_t,cnKrClTFw,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vmsHv2Z,cnMGu8YY6,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
v4wSOpe,cnPL-jfMv,5.0,0.0,0.0,0.0,,,,,
vKJ2vqX,cnQroDtzk,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cnQt6B7h8,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cnSWn6zZ_,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vKJ2vqX,cnSrwrj0U,4.0,0.0,0.0,0.0,,,,,
v129LuD,cnTQe0QzE,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cnUGCCTT9,5.0,0.0,0.0,0.0,,,,,
v4Htv2Q,cnXmcIbp4,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cnXo8hBAj,5.0,0.0,0.0,0.0,,,,,
vz0DmiM,cnYbM_MhJ,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,trip battery perfect travel love life design trips device 🥰,,
vC3BRAo,cnZBrg8qJ,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cn_MZ0jLD,5.0,0.0,0.0,0.0,,,,,
vOqoEVw,cn_QzWlso,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,cna0w9qsq,5.0,0.0,0.0,0.0,,,,,
vgIkaeR,cnaLUKbnF,3.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,google translate translator phone übersetzer translation free 😂 app handy,,,xfaiyx translator smart translators hope wäre improve może battery feature
vgIkaeR,cnaqtDErZ,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cncJljzZX,5.0,0.0,0.0,0.0,,,,,
v-ox8Uw,cneXFA_eH,4.0,0.0,0.0,1.0,,,,,languages feature hope translation translator add great love make speed
vJOK_jc,cnfxBN97q,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,cnhPN7Ydz,5.0,0.0,0.0,0.0,,,,,
vHahKrc,cni_-osuO,3.0,0.0,0.0,1.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,phone app battery device life buy longer design nt apps,,,battery life longer trips lasted long design great sleek day
vIiTZO1,cnk8_rEmR,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cnkWxOuCQ,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,cnm8jOaan,3.0,1.0,0.0,1.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,xfaiyx translator smart translators hope wäre improve może battery feature
v0nP_KB,cnmCa0rho,3.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,,,languages feature hope translation translator add great love make speed
vdKeRm9,cnoGcAZOH,5.0,0.0,0.0,0.0,,,,,
v2cabia,cnoXbhqzt,2.0,1.0,0.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
v3-vK-4,cnovffMC8,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vRoMHNQ,cnp7XXI6R,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cnpwp8A5k,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cnqSfT--m,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cnqShCI5E,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cnr9ojxdE,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cnrbbP3DP,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cnrl-VzC7,5.0,0.0,0.0,0.0,,,,,
vB0lLSM,cnsX2SCaX,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vgIr-dG,cnxujcH_H,5.0,0.0,0.0,0.0,,,,,
vz0mnPd,cnykxCdQW,4.0,0.0,1.0,0.0,,,,xfaiyx translator smart offline super support helpful wäre languages czy,
vz-3GxD,cnyyfSKcl,5.0,0.0,0.0,0.0,,,,,
vmsHv2Z,cnzM1yMzn,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,co1Me2abo,5.0,0.0,0.0,0.0,,,,,
vyTFg05,co1etylIz,5.0,0.0,0.0,0.0,,,,,
vdbLgWS,co1pEfY_r,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,co21TlzcQ,5.0,0.0,0.0,0.0,,,,,
vyTFg05,co3JSF7g0,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,co3U__Csc,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,co5o2Idh4,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
v95aInR,co5vwS_k0,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vIiTZO1,co6ERsR92,5.0,0.0,0.0,0.0,,,,,
vb-Daa_,co6_EdenT,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,price buy work app features part kosztuje gdzie nt cost,
vz-3GxD,co6hwJWGI,5.0,0.0,0.0,0.0,,,,,
vKS-ol0,co7i46uvQ,4.0,0.0,1.0,0.0,,,,xfaiyx translator smart offline super support helpful wäre languages czy,
vKS-ol0,co8cy1ajg,2.0,0.0,1.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vr_LT5A,co9Yc32zc,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,coCOIa0eU,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vgIr-dG,coCPbO8M7,5.0,0.0,0.0,0.0,,,,,
vKS-ol0,coG1AbRWm,1.0,0.0,1.0,0.0,translator love languages language amazing translation great transcription feature translate,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vz-3GxD,coGD_HKuS,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,coGje2B1Y,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,coGwN3byU,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,coIThv8IF,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,coJIhGeAn,5.0,0.0,0.0,0.0,,,,,
v0nP_KB,coKBz22dA,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vOqoEVw,coLRakDAZ,5.0,0.0,0.0,0.0,,,,,
vZNFtEb,coM8WcLGH,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,coN6nZOLc,5.0,0.0,0.0,0.0,,,,,
v95aInR,coP0b3dx1,2.0,0.0,0.0,1.0,,xfaiyx smart translator recorder translators design great battery jest price,,,xfaiyx translator smart translators hope wäre improve może battery feature
vc_of-A,coPPRAFVy,5.0,0.0,0.0,0.0,,,,,
v0nP_KB,coQbcQ3qy,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,coSpiZAeo,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,coTrFVmR9,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
v0nP_KB,coTwNWTgw,4.0,0.0,1.0,0.0,,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vgIr-dG,coTx5X2eA,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,coU0GOh55,4.0,0.0,1.0,0.0,,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vgIr-dG,coUguJxOA,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vJAQbN9,coV-DwaDL,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vIiTZO1,coV0ZqjCt,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,coVTpwaIL,5.0,0.0,0.0,0.0,,,,,
vMSQja0,coW2Hgpcn,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vKJ2vqX,coWPXWoQp,5.0,0.0,0.0,0.0,,,,,
vmsHv2Z,cod5f76jn,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
vnK5t9y,codFocL9U,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,codNxpIX3,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,coe1ot21C,5.0,0.0,0.0,0.0,,,,,
vRoMHNQ,coeJPW1QZ,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,coeVXbhyv,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cof4N32Av,5.0,0.0,0.0,0.0,,,,,
vTOfPvS,cogGywGOv,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cohMq7Ldm,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,coiGVnvSa,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,colzDLzki,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,com83NwJI,5.0,0.0,0.0,0.0,,,,,
vjqfJjv,copxaqVZF,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,coqUTxp8O,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,coqaday9w,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cosKKGn1A,5.0,0.0,0.0,0.0,,,,,
vKS-ol0,cotI6Aukv,1.0,0.0,1.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,price buy work app features part kosztuje gdzie nt cost,
v5cquLT,couQ_OIhu,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vOREHMM,covXZMXMB,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
v3-vK-4,cowFn-Xzv,5.0,0.0,0.0,0.0,,,,,
vhIxU0L,cowNs7Nry,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,cowuxxAxO,5.0,0.0,0.0,0.0,,,,,
vKJ2vqX,coxHH3GT8,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cozZOgIH5,5.0,0.0,0.0,0.0,,,,,
vB0lLSM,coz_AMoz2,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vTOfPvS,cozr5rT08,2.0,0.0,0.0,1.0,,audio quality noisy environments nt voice clear feature recording noise,,,recorder smart xfaiyx recordings storage cloud directly feature transcription app
vgIr-dG,cp-1IogtZ,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cp-Q4JWLd,5.0,0.0,0.0,0.0,,,,,
vdbLgWS,cp-iwfWlO,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vej5bIY,cp0DSOMmu,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cp1UbrICE,3.0,0.0,0.0,1.0,device buy great recorder cool love compact nice design battery,audio quality noisy environments nt voice clear feature recording noise,,,audio voice environments recognition noise noisy quality improve feature cancellation
vgIr-dG,cp1xskxHk,5.0,0.0,0.0,0.0,,,,,
vJOK_jc,cp2ODj87R,1.0,0.0,1.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vIiTZO1,cp4-yjAAX,5.0,0.0,0.0,0.0,,,,,
vbzCZ0h,cp4QP-PFm,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vz-3GxD,cp4SNUkjv,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,cp4VzPdRF,5.0,0.0,0.0,0.0,,,,,
vc_of-A,cp6PD5hxd,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,cp8MOBO0t,5.0,0.0,0.0,0.0,,,,,
vZNFtEb,cp95iCPPg,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vOREHMM,cpA2PdDEU,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vJAQbN9,cpBDNVWAx,2.0,0.0,1.0,0.0,,phone app battery device life buy longer design nt apps,,warranty battery internet device phone offline long work connection mobile,
vIiTZO1,cpEQ9uaon,5.0,0.0,0.0,0.0,,,,,
vZNFtEb,cpFRX8sgI,5.0,0.0,0.0,0.0,,,,,
vMSQja0,cpH13cXAI,5.0,0.0,0.0,0.0,,,,,
vej5bIY,cpHboUXdL,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cpHqV4zC2,5.0,0.0,0.0,0.0,,,,,
vr_LT5A,cpIgylfBI,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cpJB_-3dG,5.0,0.0,0.0,0.0,,,,,
vTOfPvS,cpK9jJLPc,3.0,0.0,0.0,1.0,device buy great recorder cool love compact nice design battery,price nt euro teuer high bit preis gut design parece,,,app design device sleek compact interface easier version screen larger
vwK0Ro5,cpM5ZUrBj,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,warranty battery internet device phone offline long work connection mobile,
vnK5t9y,cpO1yizqA,5.0,0.0,0.0,0.0,,,,,
vgXp8qe,cpOUxIq-0,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vyTFg05,cpP1LyDXc,5.0,0.0,0.0,0.0,,,,,
vb-Daa_,cpPMKl-Fs,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vgIr-dG,cpPaBw1l7,5.0,0.0,0.0,0.0,,,,,
vgmyU_t,cpSBt-q_n,2.0,1.0,0.0,1.0,,phone app battery device life buy longer design nt apps,trip battery perfect travel love life design trips device 🥰,,battery life longer trips lasted long design great sleek day
v0nP_KB,cpSjzFbLe,5.0,0.0,0.0,0.0,,,,,
vgIkaeR,cpUI6I8VY,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cpXg2welm,5.0,0.0,0.0,0.0,,,,,
vOqoEVw,cp_LlUqSV,2.0,0.0,0.0,1.0,,price nt euro teuer high bit preis gut design parece,,,app design device sleek compact interface easier version screen larger
vKS-ol0,cp_z3r2_l,2.0,0.0,0.0,1.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vIUVexk,cpbjBe7Se,2.0,0.0,0.0,1.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vcU7cYQ,cpd7Lw6mE,2.0,0.0,0.0,0.0,,languages translations language nt hope internet struggled translator great feature,,,
vlbVrtw,cpfOK-pkC,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cpgqRREn6,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,cphi4Pu79,2.0,0.0,0.0,1.0,,price nt euro teuer high bit preis gut design parece,,,app design device sleek compact interface easier version screen larger
vUfYwzN,cpk8_D35e,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vyTFg05,cpkru2zZR,5.0,0.0,0.0,0.0,,,,,
vIUVexk,cpl4n0EOj,3.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vOU2rJb,cpo1lRaWh,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vB0lLSM,cpon7KcEc,3.0,1.0,0.0,1.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vyTFg05,cpp_5Ec4m,5.0,0.0,0.0,0.0,,,,,
vtFQ8Km,cpqh9MFKD,2.0,0.0,0.0,0.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vgIr-dG,cpqhkHqNt,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,cprFAR5eI,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vRoMHNQ,cpsEB5l6J,5.0,0.0,0.0,0.0,,,,,
v129LuD,cpsH3DBpz,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
vOqoEVw,cpsNyN1iC,5.0,0.0,0.0,0.0,,,,,
vZNFtEb,cpte4xrHw,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vlNO1SW,cpu-J8rrT,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vgIr-dG,cpurrDhd4,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cpv6Ugx35,5.0,0.0,0.0,0.0,,,,,
vOREHMM,cpvDtRY_s,4.0,0.0,1.0,0.0,,,,price buy work app features part kosztuje gdzie nt cost,
vB0lLSM,cpvWCfUdE,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vOREHMM,cpwbOa545,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vlNO1SW,cpxX7F3tK,3.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,,,languages feature hope translation translator add great love make speed
vgIr-dG,cpxbeqFu9,5.0,0.0,0.0,0.0,,,,,
vUfYwzN,cpy0z8708,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
v4wSOpe,cq0FS1OXW,4.0,0.0,1.0,0.0,,,,noisy environments noise voice recognition device audio recording mp make,
vc_of-A,cq0gkg8Fp,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cq0hdh2UC,5.0,0.0,0.0,0.0,,,,,
vB0lLSM,cq1wn6tgq,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cq6S-_Kdn,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,cq86tFCOO,5.0,0.0,0.0,0.0,,,,,
vdzrIP2,cq8ZZpTdv,2.0,0.0,0.0,0.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vbzCZ0h,cq9-kwV_7,4.0,0.0,1.0,0.0,,,,price buy work app features part kosztuje gdzie nt cost,
vdKeRm9,cq9BC5S4R,5.0,0.0,0.0,0.0,,,,,
vytrCKr,cq9OSdQxV,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vJAQbN9,cq9X9wk9A,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vIiTZO1,cqB3HTv2z,5.0,0.0,0.0,0.0,,,,,
v0nP_KB,cqDOp9ZTn,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,cqDX42IWJ,5.0,0.0,0.0,0.0,,,,,
vKS-ol0,cqDc1Jemv,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cqGB0jra_,5.0,0.0,0.0,0.0,,,,,
vOREHMM,cqGvuxte7,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
v4wSOpe,cqMScCI-C,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cqOI6NzwD,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,cqQOQCAx6,5.0,0.0,0.0,0.0,,,,,
