video_id,comment_id,comment_text,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vdbLgWS,cMj0iFmYA,Wow!! Translator. I am good now. Dont have tl fret again.,,,,,,,,,
vJAQbN9,cMk42xkGc,"Da wäre mir das Geld zu schade, außer ich bräuchte es für Arbeit. rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing",,,,,,,,,
v7lX8Ro,cN0gGmQsT,It’s frustrating that the companion app isn’t available for older Android versions.,,,,,,,,,
v4Htv2Q,cN1juvySD,Can this translator handle technical terms or business jargon? I'm planning to use it for work meetings in China.,,,,,,,,,
vgmyU_t,cNBA41FvI,Thanks for this excellent review. I looked this Xfaiyx translator and noticed it has hotspot function. Have you had a chance to connect it to your phone via hotspot?,,,,,,,,,
vjEBu9W,cNF6wNx7K,Would love to see a feature where the translator can suggest cultural tips based on the language being translated. Could be handy for places like Singapore!,,,,,,,,,
vusOhpE,cNIgg1E-2,Cool! But does it work well in noisy environments?,,,,,,,,,
vJAQbN9,cNYqXQ898,3 Sprachen,,,,,,,,,
vgmyU_t,cNmeiOIoh,Can you use this for translating text on signs or menus? That would make it even more versatile.,,,,,,,,,
vMULQIS,cNnJxl4yy,"The design is sleek, but it feels overpriced for what it offers.",,,,,,,,,
vz0mnPd,cNyAY_ycR,"Ich finde die Idee des Xfaiyx Smart Translators echt spannend, aber könnte man vielleicht eine Funktion hinzufügen, die Dialekte besser erkennt? Das wäre hilfreich für Gespräche mit osteuropäischen Fahrern.",,,,,,,,,
vZNFtEb,cO4qyxuZI,번역기 왤케 웃기죸ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ 가끔 이상한 번역이 나오긴 하지만 재미있게 사용했어요!,,,,,,,,,
v4wSOpe,cO75g-yBs,Smart Technology good for usage,,,,,,,,,
vgIr-dG,cOBMXxft5,"With the instant translation app, now you know what food you take, it's not like last time that you guys couldn't figure out what food you were taking grinning face with sweat",,,,,,,,,
vIUVexk,cOX74t6q3,Samsung Galaxy s24 Ultra el rey en esto. ...gurú.,,,,,,,,,
v_Ur2e7,cO_pfw8Eg,Can you update the software to include more languages? Some regional dialects are missing.,,,,,,,,,
vJAQbN9,cOebkz_bA,ich kann nur deutsch beaming face with smiling eyes und Google versteht mich trotzdem nicht egal wie deutlich ich rede,,,,,,,,,
v4wSOpe,cOezjLwED,I like the idea that all the AI tech is on the device and does not need an Internet connection. good for privacy. aside from it's microphones I guess the tech already available on smart phones,,,,,,,,,
vhLcap1,cOqC0Z3kA,"Chat GPT does just that, and it's on your phone and it's free thinking face",,,,,,,,,
vz0DmiM,cOr1lnNNt,"I love the compact design, but I wish it had a longer battery life for extended recording sessions.",,,,,,,,,
v3-vK-4,cOsOzbklW,"Ho visto il video e penso che Xfaiyx sia utile, ma il prezzo è troppo alto per me.",,,,,,,,,
vjEBu9W,cOzGv9cFW,I’m wondering if the Xfaiyx Smart Translator can handle translating idioms or proverbs? These are common in Singaporean conversations.,,,,,,,,,
vdbLgWS,cP-1asBzh,"The idea of this gadget is great, but does it support offline translation? That would be super helpful for remote areas.",,,,,,,,,
vJAQbN9,cP7DvB6eG,Ich finde die Bedienung etwas kompliziert. Vielleicht könnte man eine einfachere Benutzeroberfläche entwickeln?,,,,,,,,,
vJAQbN9,cP9Qdqznt,boa..400 Eier is aber schon ne Hausnummer.,,,,,,,,,
vdbLgWS,cPCkewvE4,good to have the gadget but with time you can learn the language,,,,,,,,,
vdzrIP2,cPDkjXMyr,翻訳は一気に長く話すより、短いフレーズの方が正しく翻訳されるのではないでしょうか?,,,,,,,,,
vwm_9ft,cPFOjEN5i,"I bought one last week, but the transcription accuracy isn’t great for technical terms. confused face",,,,,,,,,
vHahKrc,cPHoAiX0k,この翻訳機、もっと軽量化されてたら持ち運びが楽になると思う。,,,,,,,,,
vyumcj7,cPIOAuXQ3,"It saves a lot of extra translation time, which is really practical.",,,,,,,,,
v0nP_KB,cPTSGHtOL,Ask English or spanish,,,,,,,,,
vJAQbN9,cPcglgY2K,deepl kann das auch. Ganz kostenlos und wirklich mega gut! thumbs up light skin tone,,,,,,,,,
vbzCZ0h,cPejR5P9k,"The AI transcription feature is impressive, but I noticed some errors when recording in noisy environments. Maybe adding noise-cancellation tech could help?",,,,,,,,,
vc_of-A,cPfgqDtuV,400 balles face with tears of joy face with tears of joy face with tears of joy dommage,,,,,,,,,
v129LuD,cPkd_Lpl-,what sets it apart from ur phone being able to do everything there apart from the noise cancelling thing which isn’t necessary,,,,,,,,,
v95aInR,cPohYD1Sb,Czy Xfaiyx Translator wspiera tłumaczenie w czasie rzeczywistym bez połączenia z internetem? To byłoby kluczowe w podróży.,,,,,,,,,
vz0mnPd,cPsMq78GO,"Weiß jemand, ob der Xfaiyx Smart Translator auch offline funktioniert? Das wäre wichtig für Gebiete ohne Internetverbindung.",,,,,,,,,
vdKeRm9,cPv3zpQ6K,Einfach Google Übersetzer in komplizierter gemacht,,,,,,,,,
vcU7cYQ,cPv9Qni0n,Google translate sucks when you're going from a western language to an Eastern language or vice versa!,,,,,,,,,
v95aInR,cQO6onls_,"Czy ktoś próbował używać tego tłumacza w zatłoczonych miejscach, takich jak bazary w Egipcie? Jak sobie radzi z hałasem?",,,,,,,,,
vJAQbN9,cQUQS9c3N,kann chatcbt auch,,,,,,,,,
vlbVrtw,cQVd7Xq1j,旅行中に使ったけど、翻訳精度が高くて助かりました!ただ、少し重いので持ち運びが大変でした。,,,,,,,,,
vc_of-A,cQWMFFt20,"La qualité audio du Xfaiyx pourrait être améliorée, parfois c'est difficile à entendre dans un environnement bruyant.",,,,,,,,,
v3-vK-4,cQ_ST00KU,"Sembra utile, ma 400€ per un traduttore? Forse Google Traduttore è una scelta più economica.",,,,,,,,,
vB0lLSM,cQiGAsE1L,日本にあるの日本語通じないの~?,,,,,,,,,
vZBnD1J,cQmAESe70,Can you update the software to include more regional dialects? globe showing Europe-Africa,,,,,,,,,
vz0mnPd,cR5gjQf6t,"Kann der Xfaiyx Smart Translator auch technische Begriffe übersetzen, z.B. aus dem Bereich LKW-Technik? Das wäre für meine Arbeit sehr nützlich.",,,,,,,,,
vlbVrtw,cR6QaiE-l,翻訳機の案件ですか?翻訳機ほしいですね。ご両親に日本の焼き鳥文化を知っていただいて良かったです。飲み会で勝手に串から外す者(関東人)がいるが、私は串のままでいきたいタイプです。枝豆は大豆なので、豆腐の原料です。湯豆腐もおいしいです。私も私の母も鳥のささ身が大好きです。レナ社長と好みが同じです。だけども、野菜類も取るように留意しています。スーパーマーケットで、焼き鳥では「ネギマ」も買うようにしています。,,,,,,,,,
vKS-ol0,cRIHid0ul,W telefonie mam za free,,,,,,,,,
vdKeRm9,cRJL1MNBz,Warum nicht einfach Google translator?,,,,,,,,,
vRoMHNQ,cRLMc-qYv,Xfaiyx Smart Translatorは便利だけど、音声認識が時々うまくいかないことがあります。これって設定で改善できますか?,,,,,,,,,
v7lX8Ro,cRTRB1tPt,"The design is sleek and modern, but I’d prefer a more rugged option for outdoor use.",,,,,,,,,
vgIr-dG,cRULiAMjO,xfaiyx翻譯器應該是做的最好的机器了吧,,,,,,,,,
vvyoPyo,cRW4Izusd,The spanish pronunciation it killing me,,,,,,,,,
vgmyU_t,cRZ40teud,"The translations are fast and accurate for most languages, but it struggles with less common ones like Icelandic.",,,,,,,,,
vKS-ol0,cRap9iCbU,"przecież w smartonach już jest tłumaczenie inteligentne przy połączeniu, nie wiem po co takie urządzenie thinking face",,,,,,,,,
vOREHMM,cRfpnrtba,"The features sound great, but does it support offline translation? That would be a game-changer for me.",,,,,,,,,
vtFQ8Km,cRp_xSDY7,"Eignet sich vielleicht auch gut zum Fremdsprachen lernen, oder?",,,,,,,,,
vc_of-A,cRtVrfqIr,nom du traducteur ?,,,,,,,,,
vOREHMM,cRzahOgxA,"The speed of translation is impressive, but I wonder how it compares to apps like Google Translate.",,,,,,,,,
vVS_NZR,cS8TZ-Zdc,"Este traductor es una buena idea, pero no creo que sea suficiente para reemplazar a un intérprete humano en situaciones importantes.",,,,,,,,,
vyumcj7,cSMQt2wD6,Does it require an internet connection for all languages? That could be inconvenient.,,,,,,,,,
vB0lLSM,cSNoe5t4z,この翻訳機、対応言語数が多くて便利だけど、音声認識が時々ミスするのが残念。,,,,,,,,,
vdbLgWS,cSRZzpzPs,"I need this for my upcoming trip to Hungary! How much does it cost, and where can I buy it?",,,,,,,,,
vwK0Ro5,cSa48GRpv,"Need discount Brother, price is a bit high for me.",,,,,,,,,
vvyoPyo,cSgIVlb0g,I love google,,,,,,,,,
vMSQja0,cSjhvGfU9,"中国大陆用不了谷歌翻译等,,,,,,,但是可以用微软翻译 偶尔用下也行",,,,,,,,,
vjqfJjv,cSr0Cg4XX,Does the Xfaiyx Smart Translator work offline for all languages? That would be a game-changer for remote areas!,,,,,,,,,
vTOfPvS,cStoSpccu,"The Xfaiyx Smart Recorder looks promising, but does it support noise cancellation for outdoor recordings?",,,,,,,,,
vOREHMM,cSufcmNR7,This might be the perfect solution for my language barriers.,,,,,,,,,
vJAQbN9,cSxKjJ2ja,gibt auch eine App die macht das gleiche und spricht es auch sehr gut und ist kostenlos face with tears of joy,,,,,,,,,
vnK5t9y,cTEVjNXFb,英語教材関係の案件動画は川のように流れてくるけど、この動画が一番スムーズでやってみたくなったわ。,,,,,,,,,
vlNO1SW,cTMoyBGeK,Does Xfaiyx Smart Translator come with a warranty? I’m worried about durability since I’ll be using it daily.,,,,,,,,,
vzFysYU,cTPJDpzLh,翻訳機の操作が少し複雑に感じました。初心者向けの簡単なガイドがあると助かります。,,,,,,,,,
vKJ2vqX,cTXbncn9n,Mera bhi aaj birthday hai Meru Bhai grinning face with sweat Xfaiyx Translator ka gift milta toh aur maza aata!,,,,,,,,,
vZNFtEb,cTYV-a-Pg,위쳇 안되면 현금으로 하겠다고 하면 받아 줍니다. 지난주 중국에서 그렇게 했어요. 회의에서도 실시간 동시통역기가 탑재된 타블릿을 나눠주더군요. 정말 세상 빨라요. 그나저나 서을에서 번개 하시죠!,,,,,,,,,
vOREHMM,cTcQaOaPj,How well does it perform in noisy environments?,,,,,,,,,
vcU7cYQ,cTfOs9-kg,Magyar hungary HOl VAN A WC,,,,,,,,,
vJAQbN9,cTkycCw3f,Ich hab so ein buch grinning face with sweat wo von deutsch in jede Sprache übersetzt grinning face with sweat,,,,,,,,,
vcU7cYQ,cTzpgqOOS,I think adding a feature for sign language translation would make this product even more inclusive.,,,,,,,,,
vlbVrtw,cU963dYKP,文明の利器があることで楽な翻訳 こういった動画があると なにかと疎いオッサンには有り難いです よくグルメサイトとか情報誌などからの検索よりも 2輪ライダー仲間のクチコミが かなりスゴイと言われます 2輪バイクは、クルマと違って 邪魔にならない空き地に停めていけるから バイクツーリング中に、そういった飲食店を見つけて ライダー同士が、仲間意識の情報交換が盛んなんだそうです あと キャンピングカー所有者も 仲間意識が強くてバイクツーリングと同じく ウマイ飲食店を知っているみたいです グルメ雑誌などより キャンピングカー雑誌に掲載のグルメ情報は役立つんだろうと思います,,,,,,,,,
vJAQbN9,cUA7LOtn2,deepl smirking face,,,,,,,,,
vTOfPvS,cUKJ2275_,"This deal is a no-brainer, the Xfaiyx Smart Recorder is a must-have for anyone who wants to level up their productivity!",,,,,,,,,
vz0DmiM,cUMxvEP-D,"The playback feature is nice, but the speaker volume feels too low for outdoor use.",,,,,,,,,
vyTFg05,cUNJJT57x,"Mujhe iska compact size pasand aaya, lekin iska price thoda high lagta hai.",,,,,,,,,
vz0DmiM,cUWyTcGto,Remarkable,,,,,,,,,
vusOhpE,cU_1utzfC,OMG THEY DIDNT FAIL,,,,,,,,,
vjEBu9W,cUdCBCH8C,Can the Xfaiyx Smart Translator translate text from images or signs? This would be super useful for navigating Singapore's street food stalls!,,,,,,,,,
vKS-ol0,cUjcpIDlM,Ile kosztuje ten translator? Zastanawiam się nad zakupem.,,,,,,,,,
vnK5t9y,cUpNPGz1J,グーグル翻訳使うよ,,,,,,,,,
vMULQIS,cUsZnJ7M9,Hope they add a feature to adjust the voice speed of translations.,,,,,,,,,
vdbLgWS,cUtAGonJB,"The device is ok.However, Liz plse learn Atti's language.",,,,,,,,,
vIiTZO1,cUtvpJE7y,Can it record audio in noisy environments without distortion? woman shrugging,,,,,,,,,
vJAQbN9,cV35Cx1f4,"ich würde da gern nochmal ein Test sehen,vielleicht mit 2 Personen arabisch und italienisch oder Französisch. wäre vielleicht was für die Arbeit thinking face toll deine Videos und danke für all die Stunden four leaf clover",,,,,,,,,
vZNFtEb,cV3b-OXzG,오늘도중국여행감사해요. 이번광고는정말대박이네요. 저도다음에여행한때구입하고싶네요.다음광고도 궁금해지는데요.,,,,,,,,,
vIiTZO1,cV4Alnxvt,Can you improve the app interface? It’s not very user-friendly. mobile phone,,,,,,,,,
vKS-ol0,cVBicQgil,tłumacz Google aplikacja jako osobne urządzenie? dobrze wydany hajs xD,,,,,,,,,
vbzCZ0h,cVFOIvJxz,so no spanish then? that seems like a bit of a ball dropper. also why no samples of the audio from the events you went too or even use in the studio?,,,,,,,,,
vKS-ol0,cVHyd5Zk8,a w polskim zamienniku dożywotnio za darmo dostęp do internetu ale tylko możesz używać o tłumacza,,,,,,,,,
vz-3GxD,cVUn6cpHT,这个设备的电池续航怎么样?长时间旅行中会不会不够用?,,,,,,,,,
vcU7cYQ,cVYv39J6P,The price seems a bit high compared to other translation apps. Is it really worth the investment?,,,,,,,,,
v0nP_KB,cVZu-j3zW,"I tried a similar translator before, but the voice recognition was terrible. Hope this one is better. confused face",,,,,,,,,
vJOK_jc,cVcIu-Vl_,Can you add a feature to highlight key points in the transcription? It would save so much time for students reviewing their notes.,,,,,,,,,
vOREHMM,cVgL8sDnj,Would love to see a long-term review of this translator.,,,,,,,,,
vmsHv2Z,cVgLl1xcr,how much coast,,,,,,,,,
vc_of-A,cVr2c99JY,c'est quoi le nom,,,,,,,,,
vdKeRm9,cVzt-PFod,"Gute Besserung, kann das Samsung auch grinning face with sweat",,,,,,,,,
vgmyU_t,cW26waakE,"I must recommend Immersive Translate for you. Trust me, this plug-in will surprised you.",,,,,,,,,
vB0lLSM,cW30msAWv,下ネタにも強い翻訳機草,,,,,,,,,
vnK5t9y,cW3vySZzA,ガジェット扱いが得意じゃないからなあ。扱い方が苦手。カタコト英会話する。か、ブロークン英会話をする。,,,,,,,,,
vcU7cYQ,cWHsPstnu,"I love the design and ease of use, but I wish it supported more offline languages for remote areas.",,,,,,,,,
vz0mnPd,cWOrVdWE0,Kann der Xfaiyx Smart Translator auch Slang oder umgangssprachliche Ausdrücke übersetzen? Das wäre für Gespräche mit Fahrern sehr hilfreich.,,,,,,,,,
vc_of-A,cWPu3ct7X,c'est quoi le nom de cette application qui traduit en espagnol ?,,,,,,,,,
vJAQbN9,cWRy_ZLPj,mal nicht was von temu super Leistung thumbs up,,,,,,,,,
vOU2rJb,cWWuPLlIk,"The design of the Xfaiyx Smart Recorder is sleek and compact, but I wonder how durable it is for long-term use?",,,,,,,,,
vdKeRm9,cWZ9v8A3B,Für was das Gerät wenn jeder Google Lens auf dem Handy hat und übersetzer sowieso thinking face Gute Besserung,,,,,,,,,
vZBnD1J,cWaDXfcpQ,this is literally already a app that U can get on normal phones,,,,,,,,,
vKS-ol0,cWayVTyRX,samsung s 23 ultra ma to,,,,,,,,,
vyTFg05,cWgH6msSb,Walikum salam Masha Allah ye nodal. Machine mairy pass bhi hai from Pakistan,,,,,,,,,
vJAQbN9,cWp8TosbE,Das mache ich mit meinem Samsung person shrugging medium-light skin tone face with hand over mouth,,,,,,,,,
v5cquLT,cWqSRkODr,Can you add more languages like Icelandic? That would make it even better.,,,,,,,,,
vgIr-dG,cWyqHtt2N,It would be great if the translator could integrate with navigation apps for seamless travel experiences.,,,,,,,,,
vgIkaeR,cX7rzqRZ0,The Xfaiyx Smart Translator is a game-changer for travelers. I can’t imagine going abroad without it now!,,,,,,,,,
vusOhpE,cX80STi3r,Does this work well for recording music rehearsals?,,,,,,,,,
v3-vK-4,cX8SZgJZi,Mi ricordo quando ci andai parecchi anni fà.....quel coso ci avrebbe fatto comodo....parlo di di 20 anni fà piu o meno,,,,,,,,,
vKS-ol0,cXA_Kafz_,ile to 2500 zł chyba nie,,,,,,,,,
vdKeRm9,cXU87YGI6,Junge dieser China Übersetzer face with tears of joy face with tears of joy face with tears of joy Hoffe die haben die gut gezahlt da ist ja sogar Google besser face with tears of joy face with tears of joy,,,,,,,,,
vyTFg05,cXUSVG0SM,Asalamualaikum mam ye recorder ki information mje chaheye,,,,,,,,,
v95aInR,cXVUe9HFq,"Fajny pomysł z tym tłumaczem, ale czy naprawdę warto go kupić, jeśli większość hoteli w Egipcie oferuje obsługę w języku angielskim?",,,,,,,,,
vwm_9ft,cXX0pPbx_,I can download an app loudly crying face folded hands,,,,,,,,,
vJAQbN9,cXjAQXVpm,ich mach das mit Chat GPT,,,,,,,,,
vJAQbN9,cY6J4tRO9,Ich arbeite in einem Flüchtlingsheim und könnte so einen Übersetzer wirklich gut gebrauchen. Gibt es vielleicht eine Rabattaktion für soziale Einrichtungen?,,,,,,,,,
vlbVrtw,cY6zaRfDy,新しい翻訳アプリ?のこと初めて知りました。かなり便利そうですね。 それと、レナ社長とタカさん! 今回のような食事の最後の場面で、もしドイツで食べたら、いくらぐらいになるかご両親に聞いてみてください。 最後にご両親がいる間に日本とドイツの物価についての比較動画をお話しいただければと思います(もちろん単純な物価比較はできないと思いますが......),,,,,,,,,
vwK0Ro5,cYIvDs6i0,ভাই এই ডিভাইসের ব্যাটারি কতক্ষণ টিকে? আমি কিনতে চাই।,,,,,,,,,
vtFQ8Km,cYj0h-eG-,Dass der Xfaiyx auch ohne Internet läuft finde ich hervorragend ich habe nämlich im Ausland kein Internet,,,,,,,,,
vOREHMM,cYlOP5-YG,I’m disappointed that the device doesn’t seem to have a replaceable battery. That’s a major drawback for me.,,,,,,,,,
vnK5t9y,cYygeLdUh,スペイン語でロマンチックにアプローチするか、若くは...ベルギー語で詩を作ってアプローチするかだと思います。 英語駄目〜,,,,,,,,,
v-ox8Uw,cZ-305WlM,"Das Gerät ist praktisch, aber die Lautstärke der Sprachausgabe könnte höher sein. confused face",,,,,,,,,
vb-Daa_,cZ-yJ-LBO,"Nelly from Nelly's life recommended a translator last year and I got one. It came in handy last time I went to Portugal to talk to the really old ladies in the village above my cousins in mirando do covo Portugal. Going the 1st week of December then we r driving to Vigo, Spain for the Christmas markets. Can't wait",,,,,,,,,
v0nP_KB,cZDZt-oEM,It would be great if it could integrate with apps like WhatsApp for seamless communication. mobile phone,,,,,,,,,
vVS_NZR,cZF571MP6,¿Este traductor funciona sin conexión? Sería muy útil en áreas donde no hay buena señal.,,,,,,,,,
vgXp8qe,cZF9pxzFz,Can someone confirm if this works well for recording music practice sessions? I’m considering buying it for that purpose.,,,,,,,,,
vHahKrc,cZHkNlWd1,翻訳機能が微妙だったら買う意味ないよね。実際どうなんだろう?,,,,,,,,,
vKS-ol0,cZIIfqTkI,system AI i wszystko,,,,,,,,,
vwK0Ro5,cZLXmXX0d,I am user of this product,,,,,,,,,
vZNFtEb,cZNdhbG76,다른 중국여행 영상들 많이 봤는데 내가 광고가 괜찮다고 생각한건 처음인듯 진짜 중국어 못하면 지옥이라..괜찮네,,,,,,,,,
vMULQIS,cZPo6p5ZX,Or just use Samsung buds3 pro with built in translation,,,,,,,,,
vZBnD1J,cZQ553Fqw,"Omg, does it support multiple languages like Mandarin and Arabic? flushed face",,,,,,,,,
vgmyU_t,cZSjMoymw,How accurate are the translations when used in noisy environments like train stations or airports?,,,,,,,,,
vcU7cYQ,cZUgUHT86,Can this translate handwritten text or signs? That would be super useful for tourists!,,,,,,,,,
vIiTZO1,cZrpmJsyd,"The design is sleek, but the buttons are hard to press. neutral face",,,,,,,,,
vJAQbN9,cZrsFv-Tm,"Das Gerät sieht interessant aus, aber ich frage mich, wie lange der Akku hält? Ist er für längere Reisen geeignet?",,,,,,,,,
vZNFtEb,cZwCHDldn,오 이번에는 정말 광고까지 유용하네요 ᄒᄒ 기업에서 볼 지 모르겠는데 대여 사업을 하면 더 잘 될거같긴해요. 가격적으로 부담되어서 며칠 몇만원 이렇게 하면 더 기업에게도 이득일듯요. 유심도시락처럼요,,,,,,,,,
vKJ2vqX,cZzjpQHPu,Happy birthday! you can use Google translate,,,,,,,,,
vTOfPvS,c_0j9Dihb,"The price is great for its features, but does it come with a warranty? I couldn’t find that info in the video.",,,,,,,,,
v-ox8Uw,c_2bz32To,Wie findet ihr die Idee? thinking face money-mouth face,,,,,,,,,
vdKeRm9,c_8NOrfJA,Alles was dieses übersetzungshandy kann kann auch mein Google Pixel offline,,,,,,,,,
vUG_xbR,c_GnacLl9,"I bought this translator last week, and honestly, the battery life is disappointing. Hope they improve it in future versions.",,,,,,,,,
vMSQja0,c_Jq_eojI,"Xfaiyx语音识别技术已经很多年在国际语音技术比赛中第一名,无论google,microsoft..., 无论什么国际语言或是中国方言",,,,,,,,,
v3-vK-4,c_NirLoAr,Sarebbe bello se aggiungessero una funzione per tradurre direttamente dal parlato senza dover premere pulsanti.,,,,,,,,,
v4wSOpe,c_UHEWXYP,"I love how this recorder works offline, perfect for privacy-conscious users like me!",,,,,,,,,
vJAQbN9,c_s47Bgxq,kann Der auch Frau right arrow deutsch. Deutsch right arrow Frau zany face face with tears of joy face with tears of joy face with tears of joy,,,,,,,,,
v129LuD,c_s4KezQn,The device is bulky and doesn’t seem worth the extra weight in my bag.,,,,,,,,,
vwK0Ro5,c_sdjc820,I am using this type product,,,,,,,,,
vzFysYU,c_uRT2FPN,この翻訳機はデザインが素晴らしいですが、バッテリーの持ちが短いのが残念です。長時間使用するには少し不便かも。,,,,,,,,,
vOqoEVw,ca5Nddpwy,Funziona offline? Sarebbe utile sapere se posso usarlo in zone senza connessione internet.,,,,,,,,,
vJAQbN9,ca6e8bd0i,"Warum sollte ich diesen Übersetzer kaufen, wenn ich einfach ChatGPT nutzen kann? Das macht doch keinen Sinn.",,,,,,,,,
v4Htv2Q,caD1MrunR,"Not sure this device is good at recognizing different dialects in China. Commonly, the older gen can't speak English also can speak standard Mandarin. face with tears of joy",,,,,,,,,
vgIr-dG,canIH9JmX,开心!中午就用这个下饭,,,,,,,,,
v4Htv2Q,caq4wBxzs,Can Xfaiyx Smart Translator work offline? This would be super helpful in areas without Wi-Fi.,,,,,,,,,
vB0lLSM,cay9sXNaK,3人で話してると、全員が日本人みたい!ポーちゃんの日本語は完璧だね 翻訳機は要らないかな! smiling face with smiling eyes,,,,,,,,,
vgIr-dG,cb9XYj-M8,"The Xfaiyx Smart Translator is great for basic conversations, but it struggles with technical terms. Hope they improve the database.",,,,,,,,,
vJAQbN9,cbB6LZVP-,"Die Sprachdatenbank scheint begrenzt zu sein. Es wäre toll, wenn mehr Sprachen hinzugefügt werden könnten.",,,,,,,,,
vhLcap1,cbNtQGJjQ,"I tried a similar translator before, and the battery life was terrible. Does this one last longer?",,,,,,,,,
vnK5t9y,cbX55WDZo,旅行中に使うなら防水機能があればもっと安心して使えると思います。,,,,,,,,,
vgIr-dG,cbt57Rf1P,"A tough guy who clocks in back and forth, hahahaha Where is the link to the translator? I'll buy one to support you.",,,,,,,,,
vVS_NZR,cc4_Iesw6,"Mmm.. A ver, prueba de fuego, traduce una canción de Bad Bunny.",,,,,,,,,
vJOK_jc,cc8SG4eYd,I’m considering buying this recorder for my study abroad journey. Does it work well in noisy environments?,,,,,,,,,
vMULQIS,ccCFOE4xn,Why not just use Samsung Buds3 Pro with built-in translation instead?,,,,,,,,,
vbzCZ0h,ccGziUaFV,Why doesn't the Xfaiyx Smart Recorder provide sample audio clips in its promotional videos? It would help showcase its capabilities better.,,,,,,,,,
vnK5t9y,ccHKDsQ0n,気づいたけどチャットGPTで全然いけるで,,,,,,,,,
vZNFtEb,ccIaUYBuB,이 번역기가 중국어 외에도 일본어나 프랑스어를 지원하나요? 여행 계획에 참고하고 싶어요.,,,,,,,,,
vr_LT5A,ccQvrjZax,"我覺得這個錄音筆的功能還不錯,但不知道電池續航時間如何?",,,,,,,,,
vgmyU_t,ccRhZaF1b,How accurate are the translations in noisy environments?,,,,,,,,,
vgIr-dG,ccUZv9dVe,"I appreciate the sleek design of the Xfaiyx Smart Translator, but the translation speed needs improvement for real-time use.",,,,,,,,,
vnK5t9y,ccWZo67nH,"価格がもう少し安ければ購入を検討したいです。¥64,900はちょっと手が出ない。",,,,,,,,,
v0nP_KB,ccoxtwSLL,but tell us name app please smiling face with hearts,,,,,,,,,
vjqfJjv,ccupVmw-w,"I tried a similar product before, but it kept mistranslating basic phrases. Hope this one is more accurate!",,,,,,,,,
vdbLgWS,ccvfaTUuQ,Can this device translate medical terms accurately? I’m considering it for work purposes.,,,,,,,,,
vdKeRm9,cd3TOjdi3,das kann doch jedes Handy auch heutzutage xD,,,,,,,,,
vvyoPyo,cd4xoFq1x,I’ve been looking for a translator like this for my upcoming trip abroad! Does it work offline?,,,,,,,,,
vr_LT5A,cdBcdO2i2,"希望Xfaiyx Smart Recorder能增加降噪功能,這樣在戶外錄音會更實用。",,,,,,,,,
vlNO1SW,cdEqgX89h,I hope they add more language options in future updates. Some regional languages are still missing.,,,,,,,,,
vwK0Ro5,cdHGRcMAK,"ভাই ইংরেজি কন্টেন্ট face with open mouth , কিন্তু ডিভাইসটা দেখতে ভালো লাগছে।",,,,,,,,,
vgmyU_t,cdJQ_FvPe,"I tried using it in a crowded market, and the translations were not as accurate due to background noise. Hope they improve the noise-cancellation feature.",,,,,,,,,
vusOhpE,cdLCaexrY,Why do I want one,,,,,,,,,
vb-Daa_,cdMNB2Yub,Can the Xfaiyx Smart Translator handle dialects or regional accents? This would be really helpful for rural areas.,,,,,,,,,
vC3BRAo,cdjInPW5b,翻訳精度が低いってレビュー見たけど実際どうなんだろう?,,,,,,,,,
vjqfJjv,cdplnDYd0,"I tried using this at a restaurant in Paris, but it struggled with menu items. Not sure if it’s worth the price.",,,,,,,,,
vlbVrtw,cdqi1-IVA,手書きメニューの変換翻訳出来る機械があるとは知りませんでした party popper 流石の御夫婦ですLTブログさんありがとうございます party popper,,,,,,,,,
v129LuD,cdtCZxm4-,You can still do that on your phone,,,,,,,,,
vOREHMM,cdw9hT6t-,How does it perform in noisy environments?,,,,,,,,,
vJAQbN9,ceMlHiunl,"Wenn es viel billiger wäre, ja. thinking face mich würde schon interessieren, wie unsere Nachbarn über uns lästern face with tears of joy aber dann muss das wirklich viele Sprachen können grinning face with sweat",,,,,,,,,
vgmyU_t,ceRhTGWVK,"I bought this for my parents who travel often, but they found the interface a bit confusing. Maybe a simpler UI would help older users.",,,,,,,,,
vzFysYU,ceSx01tPC,この翻訳機はウクライナ語も対応していますか?もし対応しているなら購入を検討したいです。,,,,,,,,,
vKJ2vqX,ceVUHA91R,"Mujhe lagta hai ki iska design thoda bulky hai, travel-friendly banane ke liye compact version hona chahiye.",,,,,,,,,
v7lX8Ro,ceaYtP-89,Would love to see a demo of the AI transcription in action.,,,,,,,,,
v7lX8Ro,cenfsWYiC,Custom modes for different recording needs.,,,,,,,,,
vlbVrtw,cep4pWADF,この翻訳機はオフラインでも使えますか?海外旅行でインターネットがない場所でも使いたいです。,,,,,,,,,
vIiTZO1,cexN2tHKF,Would be great if it had a longer battery life for full-day conferences. battery,,,,,,,,,
vJAQbN9,cfG1_hNA9,Das ist einfach n Android System mit einer App grinning face with sweat,,,,,,,,,
vzFysYU,cfHpDwCiG,Xfaiyx Smart Translatorを使ってみた結果、日本語の翻訳がかなり正確でした!友達にもおすすめしたいです。,,,,,,,,,
